# Apparent, uniaxial stiffness vs. number of cells
# chi_x = 2.0
# chi_y = 2.0
# theta = 0.7853981633974483 rad
1.0,4.8
2.0,3.4285714285714284
4.0,3.0300228871509
8.0,2.8619379280855037
16.0,2.7748131542266377
32.0,2.72562591606945
64.0,2.698019760598084
128.0,2.6829903494073495
