# Apparent, uniaxial stiffness vs. number of cells
# chi_x = 2.0
# chi_y = 2.0
# theta = 0.7853981633974483 rad
1.0,4.8
2.0,3.4285714285714275
4.0,3.0300228871509005
8.0,2.861937928085502
16.0,2.7748131542266363
32.0,2.7256259160694416
64.0,2.698019760598089
